,SATURDAY 11th,,,,,
14:00,Real Madrid,3,1,Espanyol,1,won
18:30,Celta Vigo,3,0,Rayo Vallecano,1X,won
16:15,Elche,1,1,Real Valladolid,Over 1.5 goals,won
21:00,Valencia,1,0,Osasuna,Over 1.5 goals,loss
,,,,,,
,SUNDAY 12th,,,,,
14:00,Real Mallorca,1,1,Real Sociedad,Over 1.5 goals,won
14:00,Real Mallorca,3,2,Real Sociedad,Over 7.5 Corners,loss
16:15,Sevilla,2,1,Almeria,1,won
18:30,Villarreal,1,1,Real Betis,Under 3.5 goals,won
21:00,Athletic Bilbao,0,1,Barcelona,X2,won
21:00,Athletic Bilbao,5,3,Barcelona,Over 7.5 Corners,won
